city,date,year,month,day,high_temp,avg_temp,low_temp,high_dewpt,avg_dewpt,low_dewpt,high_humidity,avg_humidity,low_humidity,high_hg,avg_hg,low_hg,high_vis,avg_vis,low_vis,high_wind,avg_wind,max_wind_gust,precip,events,Rain,Fog,Thunderstorm,Snow,Hail
Auckland,2016-04-28,2016,4,28,18.89,16.67,13.89,12.78,11.67,10.0,94,70,59,1030.14,1029.12,1028.1,15.24,15.24,15.24,16.09,9.66,0.0,0.0,No event,0.0,0.0,0.0,0.0,0.0
Auckland,2016-04-29,2016,4,29,17.78,16.67,15.56,12.78,11.11,10.0,77,68,63,1029.12,1027.77,1026.07,15.24,15.24,15.24,25.75,12.87,0.0,0.0,No event,0.0,0.0,0.0,0.0,0.0
Auckland,2016-04-30,2016,4,30,20.0,16.67,12.78,12.78,11.11,10.0,94,70,52,1029.12,1026.41,1025.06,15.24,15.24,15.24,24.14,14.48,0.0,0.0,No event,0.0,0.0,0.0,0.0,0.0
Auckland,2016-05-01,2016,5,1,20.56,16.11,11.67,16.11,13.33,11.11,100,85,60,1029.12,1027.77,1026.07,15.24,15.24,10.16,22.53,8.05,0.0,0.001,Rain,1.0,0.0,0.0,0.0,0.0
Auckland,2016-05-02,2016,5,2,22.78,18.33,13.89,16.11,14.44,12.78,100,87,60,1026.07,1023.7,1022.01,15.24,15.24,2.54,22.53,6.44,0.0,0.0,Fog,0.0,1.0,0.0,0.0,0.0
Auckland,2016-05-03,2016,5,3,22.78,17.22,11.67,15.0,13.89,12.22,100,82,57,1024.04,1023.36,1022.01,15.24,15.24,5.08,19.31,8.05,0.0,0.0,No event,0.0,0.0,0.0,0.0,0.0
Auckland,2016-05-04,2016,5,4,21.67,16.11,10.56,17.22,15.0,11.11,100,92,69,1025.06,1023.36,1022.01,15.24,12.7,0.0,16.09,6.44,0.0,0.0,Fog,0.0,1.0,0.0,0.0,0.0
Auckland,2016-05-05,2016,5,5,21.67,18.89,15.56,17.78,16.67,15.0,100,86,64,1024.04,1022.69,1022.01,15.24,15.24,10.16,19.31,11.27,0.0,0.001,Rain,1.0,0.0,0.0,0.0,0.0
Auckland,2016-05-06,2016,5,6,20.0,17.78,15.0,17.78,16.11,13.89,100,91,78,1026.07,1024.38,1024.04,15.24,12.7,2.54,16.09,6.44,0.0,0.001,"Fog , Rain",1.0,1.0,0.0,0.0,0.0
Auckland,2016-05-07,2016,5,7,20.0,16.67,12.78,15.0,13.89,12.78,100,88,68,1027.09,1025.73,1025.06,15.24,15.24,2.54,14.48,4.83,0.0,0.0,Fog,0.0,1.0,0.0,0.0,0.0
Auckland,2016-05-08,2016,5,8,17.78,15.56,12.78,15.0,13.89,12.22,100,91,77,1027.09,1025.4,1023.03,15.24,15.24,5.08,9.66,4.83,0.0,0.0,Fog,0.0,1.0,0.0,0.0,0.0
Auckland,2016-05-09,2016,5,9,20.56,16.67,12.78,16.11,13.89,12.22,100,90,64,1023.03,1020.65,1018.96,15.24,15.24,2.54,14.48,6.44,0.0,0.0,Fog,0.0,1.0,0.0,0.0,0.0
Auckland,2016-05-10,2016,5,10,20.56,16.11,11.67,16.11,14.44,12.22,100,89,68,1019.98,1017.61,1015.24,15.24,15.24,0.0,19.31,4.83,0.0,0.0,Fog,0.0,1.0,0.0,0.0,0.0
Auckland,2016-05-11,2016,5,11,20.56,18.89,17.78,20.0,18.33,16.11,100,92,83,1015.24,1009.48,1006.09,15.24,15.24,2.54,25.75,14.48,0.0,0.001,Rain,1.0,0.0,0.0,0.0,0.0
Auckland,2016-05-12,2016,5,12,20.0,17.78,15.56,18.89,15.56,13.89,100,85,68,1014.22,1010.83,1006.09,15.24,15.24,5.08,32.19,16.09,0.0,0.001,Rain,1.0,0.0,0.0,0.0,0.0
Auckland,2016-05-13,2016,5,13,21.67,17.78,13.89,17.22,15.0,13.89,100,86,64,1017.27,1014.56,1013.2,15.24,15.24,12.7,35.41,16.09,0.0,0.001,Rain,1.0,0.0,0.0,0.0,0.0
Auckland,2016-05-14,2016,5,14,20.56,17.78,13.89,16.11,15.0,12.78,100,82,64,1018.96,1017.61,1016.25,15.24,15.24,7.62,27.36,17.7,0.0,0.001,Rain,1.0,0.0,0.0,0.0,0.0
Auckland,2016-05-15,2016,5,15,20.0,16.67,12.78,15.0,13.89,12.78,100,88,64,1017.95,1017.27,1016.25,15.24,15.24,10.16,24.14,9.66,0.0,0.001,Rain,1.0,0.0,0.0,0.0,0.0
Auckland,2016-05-16,2016,5,16,20.0,16.67,13.89,16.11,13.89,10.0,100,85,63,1017.27,1012.53,1007.11,15.24,15.24,10.16,38.62,14.48,72.42,0.001,"Rain , Thunderstorm",1.0,0.0,1.0,0.0,0.0
Auckland,2016-05-17,2016,5,17,18.89,15.56,12.78,12.78,10.0,7.78,88,68,56,1017.27,1013.54,1008.13,15.24,15.24,7.62,53.11,33.8,72.42,0.001,Rain,1.0,0.0,0.0,0.0,0.0
Auckland,2016-05-18,2016,5,18,18.89,14.44,10.56,15.0,11.11,8.89,100,79,68,1016.25,1010.83,1007.11,15.24,15.24,2.54,41.84,16.09,74.03,0.001,"Rain , Thunderstorm",1.0,0.0,1.0,0.0,0.0
Auckland,2016-05-19,2016,5,19,18.89,16.67,13.89,16.11,12.22,8.89,94,79,63,1010.16,1009.14,1008.13,15.24,15.24,15.24,38.62,25.75,54.72,0.001,Rain,1.0,0.0,0.0,0.0,0.0
Auckland,2016-05-20,2016,5,20,20.0,16.67,13.89,15.0,13.89,12.22,94,80,64,1009.14,1005.75,998.98,15.24,15.24,10.16,35.41,17.7,0.0,0.001,"Rain , Thunderstorm",1.0,0.0,1.0,0.0,0.0
Auckland,2016-05-21,2016,5,21,16.67,14.44,11.67,15.0,11.67,10.0,100,87,72,1000.0,994.58,988.15,15.24,15.24,12.7,28.97,17.7,48.28,0.001,"Rain , Thunderstorm",1.0,0.0,1.0,0.0,0.0
Auckland,2016-05-22,2016,5,22,16.67,14.44,12.78,13.89,10.56,7.78,94,78,63,1003.05,1000.0,996.27,15.24,15.24,10.16,46.67,25.75,57.94,0.001,Rain,1.0,0.0,0.0,0.0,0.0
Auckland,2016-05-23,2016,5,23,13.89,12.22,10.56,11.11,9.44,6.11,94,83,67,997.97,996.95,996.27,15.24,15.24,7.62,41.84,27.36,61.16,0.001,Rain,1.0,0.0,0.0,0.0,0.0
Auckland,2016-05-24,2016,5,24,17.78,15.56,12.78,15.0,12.22,7.78,94,80,63,1001.01,998.3,996.27,15.24,15.24,10.16,37.01,22.53,51.5,0.001,Rain,1.0,0.0,0.0,0.0,0.0
Auckland,2016-05-25,2016,5,25,17.78,14.44,11.67,12.78,11.67,10.0,100,84,59,998.98,997.97,996.95,15.24,15.24,7.62,48.28,19.31,70.81,0.001,Rain,1.0,0.0,0.0,0.0,0.0
Auckland,2016-05-26,2016,5,26,17.78,14.44,10.56,12.78,11.11,10.0,100,84,63,1007.11,1003.05,998.98,15.24,15.24,10.16,32.19,16.09,0.0,0.001,Rain,1.0,0.0,0.0,0.0,0.0
Auckland,2016-05-27,2016,5,27,17.78,14.44,11.67,13.89,12.78,11.11,100,86,73,1010.16,1008.46,1006.09,15.24,15.24,12.7,22.53,12.87,0.0,0.001,Rain,1.0,0.0,0.0,0.0,0.0
Auckland,2016-05-28,2016,5,28,20.0,17.78,15.56,17.22,14.44,12.22,100,81,60,1006.09,999.32,996.95,15.24,15.24,15.24,41.84,25.75,62.76,0.001,Rain,1.0,0.0,0.0,0.0,0.0
Auckland,2016-05-29,2016,5,29,18.89,15.56,12.78,16.11,13.89,10.0,100,87,73,1001.01,998.3,995.26,15.24,15.24,5.08,46.67,30.58,64.37,0.001,Rain,1.0,0.0,0.0,0.0,0.0
Auckland,2016-05-30,2016,5,30,15.56,13.33,10.56,12.22,10.0,8.89,94,78,67,1008.13,1005.42,1001.01,15.24,15.24,10.16,33.8,25.75,45.06,0.001,Rain,1.0,0.0,0.0,0.0,0.0
Auckland,2016-05-31,2016,5,31,15.0,12.78,10.56,10.0,8.89,7.22,94,78,67,1009.14,1006.77,1005.08,15.24,15.24,7.62,40.23,20.92,57.94,0.001,Rain,1.0,0.0,0.0,0.0,0.0
Auckland,2016-06-01,2016,6,1,13.89,10.0,6.67,10.0,7.78,6.11,100,87,63,1017.95,1013.88,1009.14,15.24,15.24,15.24,24.14,9.66,0.0,0.001,"Fog , Rain",1.0,1.0,0.0,0.0,0.0
Auckland,2016-06-02,2016,6,2,13.89,10.0,6.67,7.22,5.56,3.89,93,76,55,1025.06,1021.33,1017.95,15.24,15.24,15.24,25.75,16.09,0.0,0.0,No event,0.0,0.0,0.0,0.0,0.0
Auckland,2016-06-03,2016,6,3,13.89,8.89,3.89,8.89,6.67,3.89,100,86,55,1030.14,1027.09,1025.06,15.24,15.24,10.16,14.48,4.83,0.0,0.0,No event,0.0,0.0,0.0,0.0,0.0
Auckland,2016-06-04,2016,6,4,15.0,9.44,3.89,8.89,6.11,2.78,100,87,55,1033.18,1030.81,1030.14,15.24,15.24,15.24,9.66,3.22,0.0,0.0,No event,0.0,0.0,0.0,0.0,0.0
Auckland,2016-06-05,2016,6,5,15.0,10.0,5.0,10.0,6.67,5.0,100,88,72,1035.22,1033.86,1032.17,15.24,15.24,10.16,11.27,4.83,0.0,0.0,No event,0.0,0.0,0.0,0.0,0.0
Auckland,2016-06-06,2016,6,6,15.56,10.56,5.56,10.0,7.22,5.0,94,84,59,1036.23,1034.2,1033.18,15.24,15.24,15.24,20.92,8.05,0.0,0.0,No event,0.0,0.0,0.0,0.0,0.0
Auckland,2016-06-07,2016,6,7,17.78,13.89,10.0,11.11,8.33,6.11,87,72,48,1033.18,1030.48,1028.1,15.24,15.24,15.24,37.01,17.7,0.0,0.0,No event,0.0,0.0,0.0,0.0,0.0
Auckland,2016-06-08,2016,6,8,16.67,14.44,12.78,12.78,10.56,7.78,88,76,67,1028.1,1022.69,1017.95,15.24,15.24,15.24,38.62,24.14,54.72,0.001,Rain,1.0,0.0,0.0,0.0,0.0
Auckland,2016-06-09,2016,6,9,18.89,16.67,15.0,17.22,15.0,12.22,100,88,77,1017.95,1014.22,1012.19,15.24,12.7,2.54,41.84,28.97,61.16,0.001,Rain,1.0,0.0,0.0,0.0,0.0
Auckland,2016-06-10,2016,6,10,20.0,17.78,15.0,18.89,16.67,13.89,100,96,88,1012.19,1011.17,1010.16,15.24,12.7,5.08,32.19,20.92,0.0,0.001,Rain,1.0,0.0,0.0,0.0,0.0
Auckland,2016-06-11,2016,6,11,16.67,14.44,11.67,15.0,13.33,10.0,100,89,72,1017.27,1014.56,1011.17,15.24,15.24,2.54,20.92,8.05,0.0,0.001,"Fog , Rain",1.0,1.0,0.0,0.0,0.0
Auckland,2016-06-12,2016,6,12,16.67,14.44,11.67,13.89,11.11,7.78,100,83,67,1016.25,1014.22,1011.17,15.24,15.24,15.24,51.5,12.87,62.76,0.001,Rain,1.0,0.0,0.0,0.0,0.0
Auckland,2016-06-13,2016,6,13,13.89,10.0,6.67,7.78,6.67,5.0,100,72,55,1033.18,1026.41,1017.27,15.24,15.24,15.24,51.5,28.97,69.2,0.001,Rain,1.0,0.0,0.0,0.0,0.0
Auckland,2016-06-14,2016,6,14,15.0,10.0,5.56,12.78,10.0,6.11,100,93,77,1033.18,1031.15,1028.1,15.24,15.24,7.62,22.53,6.44,0.0,0.001,Rain,1.0,0.0,0.0,0.0,0.0
Auckland,2016-06-15,2016,6,15,15.56,13.33,10.56,13.89,11.67,10.0,100,93,82,1027.09,1023.36,1020.99,15.24,15.24,15.24,22.53,11.27,0.0,0.001,Rain,1.0,0.0,0.0,0.0,0.0
Auckland,2016-06-16,2016,6,16,16.67,12.22,7.78,12.78,10.0,7.78,100,89,72,1024.04,1022.01,1020.99,15.24,15.24,7.62,24.14,8.05,0.0,0.001,Rain,1.0,0.0,0.0,0.0,0.0
Auckland,2016-06-17,2016,6,17,15.0,11.11,6.67,11.11,8.89,6.11,100,89,67,1026.07,1024.38,1023.03,15.24,15.24,12.7,14.48,6.44,0.0,0.0,No event,0.0,0.0,0.0,0.0,0.0
Auckland,2016-06-18,2016,6,18,13.89,11.11,7.78,11.11,9.44,7.22,100,88,67,1026.07,1024.38,1023.03,15.24,15.24,2.54,25.75,9.66,0.0,0.001,"Fog , Rain",1.0,1.0,0.0,0.0,0.0
Auckland,2016-06-19,2016,6,19,15.56,13.33,10.56,12.78,10.56,7.22,100,81,67,1026.07,1024.38,1023.03,15.24,15.24,5.08,25.75,17.7,0.0,0.0,Fog,0.0,1.0,0.0,0.0,0.0
Auckland,2016-06-20,2016,6,20,17.78,12.22,6.67,12.78,10.56,7.22,100,92,68,1029.12,1026.41,1025.06,15.24,12.7,0.0,14.48,4.83,0.0,0.0,Fog,0.0,1.0,0.0,0.0,0.0
Auckland,2016-06-21,2016,6,21,17.78,14.44,11.67,13.89,12.78,11.11,100,88,72,1025.06,1021.67,1017.95,15.24,15.24,0.0,32.19,11.27,0.0,0.001,"Fog , Rain",1.0,1.0,0.0,0.0,0.0
Auckland,2016-06-22,2016,6,22,16.67,16.11,15.56,17.22,15.56,12.78,100,96,82,1017.95,1012.87,1007.11,15.24,15.24,5.08,37.01,24.14,57.94,0.001,"Rain , Thunderstorm",1.0,0.0,1.0,0.0,0.0
Auckland,2016-06-23,2016,6,23,16.67,15.56,11.67,17.22,14.44,11.11,100,91,77,1008.13,1004.06,1002.03,15.24,15.24,5.08,40.23,22.53,70.81,0.001,Rain,1.0,0.0,0.0,0.0,0.0
Auckland,2016-06-24,2016,6,24,15.56,12.78,10.0,12.22,10.56,8.89,100,81,72,1014.22,1011.85,1008.13,15.24,15.24,10.16,37.01,24.14,41.84,0.001,Rain,1.0,0.0,0.0,0.0,0.0
Auckland,2016-06-25,2016,6,25,15.56,12.78,10.0,16.11,12.22,8.89,100,95,82,1014.22,1005.75,998.98,15.24,15.24,10.16,27.36,11.27,0.0,0.001,Rain,1.0,0.0,0.0,0.0,0.0
Auckland,2016-06-26,2016,6,26,16.67,13.33,10.0,13.89,10.56,8.89,94,85,63,1001.01,1000.0,997.97,15.24,15.24,7.62,37.01,16.09,54.72,0.001,Rain,1.0,0.0,0.0,0.0,0.0
Auckland,2016-06-27,2016,6,27,15.56,12.22,8.89,13.89,11.11,7.78,94,87,77,1010.16,1003.38,998.98,15.24,15.24,7.62,46.67,22.53,62.76,0.001,Rain,1.0,0.0,0.0,0.0,0.0
Auckland,2016-06-28,2016,6,28,15.56,13.33,10.56,12.78,11.11,10.0,100,85,72,1016.25,1013.88,1010.16,15.24,15.24,15.24,25.75,16.09,0.0,0.001,Rain,1.0,0.0,0.0,0.0,0.0
Auckland,2016-06-29,2016,6,29,13.89,12.22,10.56,12.78,11.67,10.0,100,97,88,1016.25,1009.14,1004.06,15.24,12.7,0.0,27.36,11.27,0.0,0.001,Rain,1.0,0.0,0.0,0.0,0.0
Auckland,2016-06-30,2016,6,30,15.0,12.22,10.0,12.78,11.11,7.22,100,95,76,1011.17,1005.08,1003.05,15.24,12.7,0.0,22.53,8.05,0.0,0.001,"Fog , Rain",1.0,1.0,0.0,0.0,0.0
Auckland,2016-07-01,2016,7,1,11.67,8.89,5.56,7.22,4.44,2.78,93,76,54,1023.03,1017.61,1011.17,15.24,15.24,15.24,25.75,12.87,0.0,0.0,No event,0.0,0.0,0.0,0.0,0.0
Auckland,2016-07-02,2016,7,2,12.78,7.22,1.67,6.11,3.89,2.22,100,82,58,1024.04,1023.03,1022.01,15.24,15.24,2.54,14.48,4.83,0.0,0.0,Fog,0.0,1.0,0.0,0.0,0.0
Auckland,2016-07-03,2016,7,3,12.78,7.22,1.67,7.22,4.44,2.22,100,84,58,1023.03,1021.33,1019.98,15.24,12.7,0.0,9.66,3.22,0.0,0.0,Fog,0.0,1.0,0.0,0.0,0.0
Auckland,2016-07-04,2016,7,4,15.56,10.0,5.0,11.11,7.78,5.0,100,90,68,1020.99,1019.64,1018.96,15.24,15.24,0.0,9.66,4.83,0.0,0.0,Fog,0.0,1.0,0.0,0.0,0.0
Auckland,2016-07-05,2016,7,5,15.56,10.56,5.56,12.78,8.89,6.11,100,93,77,1022.01,1021.33,1020.99,15.24,12.7,0.0,12.87,4.83,0.0,0.001,"Fog , Rain",1.0,1.0,0.0,0.0,0.0
Auckland,2016-07-06,2016,7,6,10.56,7.78,5.56,11.11,9.44,6.11,100,100,94,1023.03,1021.33,1019.98,15.24,2.54,0.0,12.87,4.83,0.0,0.0,Fog,0.0,1.0,0.0,0.0,0.0
Auckland,2016-07-07,2016,7,7,15.0,12.22,10.0,12.78,11.11,10.0,100,87,77,1019.98,1014.22,1006.09,15.24,15.24,10.16,37.01,14.48,0.0,0.001,Rain,1.0,0.0,0.0,0.0,0.0
Auckland,2016-07-08,2016,7,8,15.56,14.44,12.78,13.89,12.22,7.78,100,90,63,1007.11,1004.06,1002.03,15.24,15.24,2.54,41.84,16.09,0.0,0.001,"Rain , Thunderstorm",1.0,0.0,1.0,0.0,0.0
Auckland,2016-07-09,2016,7,9,15.0,12.22,8.89,8.89,6.11,3.89,82,69,54,1014.22,1011.17,1008.13,15.24,15.24,15.24,33.8,22.53,0.0,0.0,No event,0.0,0.0,0.0,0.0,0.0
Auckland,2016-07-10,2016,7,10,13.89,11.11,7.78,7.78,5.56,5.0,87,74,63,1020.99,1016.93,1014.22,15.24,15.24,15.24,28.97,19.31,0.0,0.0,No event,0.0,0.0,0.0,0.0,0.0
Auckland,2016-07-11,2016,7,11,13.89,10.0,6.67,7.78,5.56,3.89,93,75,58,1026.07,1023.03,1020.99,15.24,15.24,15.24,25.75,16.09,0.0,0.0,No event,0.0,0.0,0.0,0.0,0.0
Auckland,2016-07-12,2016,7,12,13.89,9.44,5.0,8.89,5.56,2.78,100,81,59,1026.07,1025.06,1024.04,15.24,15.24,15.24,16.09,8.05,0.0,0.0,No event,0.0,0.0,0.0,0.0,0.0
Auckland,2016-07-13,2016,7,13,15.0,9.44,3.89,12.22,7.22,2.78,100,85,63,1025.06,1020.65,1014.22,15.24,15.24,15.24,27.36,9.66,0.0,0.001,Rain,1.0,0.0,0.0,0.0,0.0
Auckland,2016-07-14,2016,7,14,15.0,12.22,10.0,13.89,10.0,6.11,100,83,63,1013.2,1009.14,1005.08,15.24,15.24,7.62,51.5,30.58,65.98,0.001,Rain,1.0,0.0,0.0,0.0,0.0
Auckland,2016-07-15,2016,7,15,15.56,13.33,10.56,11.11,9.44,6.11,100,79,63,1013.2,1009.48,1006.09,15.24,15.24,5.08,51.5,32.19,57.94,0.001,"Rain , Thunderstorm",1.0,0.0,1.0,0.0,0.0
Auckland,2016-07-16,2016,7,16,13.89,12.22,10.0,8.89,7.78,6.11,88,76,63,1015.24,1012.53,1009.14,15.24,15.24,10.16,40.23,27.36,51.5,0.001,Rain,1.0,0.0,0.0,0.0,0.0
Auckland,2016-07-17,2016,7,17,15.0,12.78,10.56,11.11,8.89,6.11,88,78,63,1015.24,1011.85,1009.14,15.24,15.24,12.7,49.89,32.19,70.81,0.001,Rain,1.0,0.0,0.0,0.0,0.0
Auckland,2016-07-18,2016,7,18,13.89,12.22,10.0,10.0,8.33,7.22,88,78,67,1012.19,1010.16,1008.13,15.24,15.24,7.62,40.23,32.19,65.98,0.001,Rain,1.0,0.0,0.0,0.0,0.0
Auckland,2016-07-19,2016,7,19,15.56,13.33,10.56,12.78,10.56,7.22,94,83,72,1012.19,1008.46,1003.05,15.24,15.24,10.16,54.72,24.14,75.64,0.001,Rain,1.0,0.0,0.0,0.0,0.0
Auckland,2016-07-20,2016,7,20,13.89,12.22,10.56,11.11,9.44,6.11,94,78,63,1014.22,1008.46,1003.05,15.24,15.24,7.62,49.89,38.62,69.2,0.001,Rain,1.0,0.0,0.0,0.0,0.0
Auckland,2016-07-21,2016,7,21,13.89,12.22,10.0,11.11,8.89,7.22,88,79,67,1019.98,1016.93,1014.22,15.24,15.24,15.24,38.62,25.75,0.0,0.001,Rain,1.0,0.0,0.0,0.0,0.0
Auckland,2016-07-22,2016,7,22,15.0,12.22,8.89,12.78,9.44,7.22,100,85,63,1019.98,1017.61,1011.17,15.24,15.24,7.62,25.75,8.05,0.0,0.001,Rain,1.0,0.0,0.0,0.0,0.0
Auckland,2016-07-23,2016,7,23,16.67,15.56,13.89,15.0,13.89,12.78,100,92,82,1011.17,1004.74,1000.0,15.24,15.24,7.62,37.01,25.75,48.28,0.001,Rain,1.0,0.0,0.0,0.0,0.0
Auckland,2016-07-24,2016,7,24,17.78,15.56,12.78,16.11,11.11,7.78,94,75,63,1005.08,1000.0,996.27,15.24,15.24,7.62,54.72,33.8,75.64,0.001,"Rain , Hail",1.0,0.0,0.0,0.0,1.0
Auckland,2016-07-25,2016,7,25,15.0,11.11,7.78,10.0,8.33,7.22,100,77,63,1012.19,1010.16,1005.08,15.24,15.24,7.62,41.84,30.58,65.98,0.001,Rain,1.0,0.0,0.0,0.0,0.0
Auckland,2016-07-26,2016,7,26,15.56,12.22,8.89,12.78,10.56,7.78,100,90,77,1015.24,1010.16,1006.09,15.24,15.24,7.62,35.41,14.48,0.0,0.001,Rain,1.0,0.0,0.0,0.0,0.0
Auckland,2016-07-27,2016,7,27,15.56,11.67,7.78,12.78,10.0,7.22,100,90,77,1017.27,1016.59,1015.24,15.24,15.24,7.62,25.75,11.27,0.0,0.001,Rain,1.0,0.0,0.0,0.0,0.0
Auckland,2016-07-28,2016,7,28,15.56,13.33,10.56,12.78,11.11,6.11,100,86,59,1015.24,1007.45,1002.03,15.24,15.24,5.08,59.55,17.7,77.25,0.001,Rain,1.0,0.0,0.0,0.0,0.0
Auckland,2016-07-29,2016,7,29,15.0,12.78,10.56,11.11,8.33,7.22,88,73,63,1010.16,1005.75,1003.05,15.24,15.24,12.7,61.16,41.84,80.47,0.001,Rain,1.0,0.0,0.0,0.0,0.0
Auckland,2016-07-30,2016,7,30,15.56,13.33,10.56,12.78,9.44,6.11,94,78,67,1011.17,1008.46,1004.06,15.24,15.24,10.16,45.06,22.53,62.76,0.001,Rain,1.0,0.0,0.0,0.0,0.0
Auckland,2016-07-31,2016,7,31,12.78,10.0,7.78,8.89,7.22,3.89,94,77,62,1011.17,1009.14,1007.11,15.24,15.24,5.08,48.28,32.19,70.81,0.001,Rain,1.0,0.0,0.0,0.0,0.0
Auckland,2016-08-01,2016,8,1,15.0,12.22,8.89,10.0,8.89,7.22,94,86,67,1012.19,1007.11,1001.01,15.24,15.24,10.16,38.62,16.09,0.0,0.001,Rain,1.0,0.0,0.0,0.0,0.0
Auckland,2016-08-02,2016,8,2,13.89,11.11,8.89,11.11,9.44,7.22,94,83,72,1012.19,1006.43,1001.01,15.24,15.24,12.7,33.8,20.92,0.0,0.001,Rain,1.0,0.0,0.0,0.0,0.0
Auckland,2016-08-03,2016,8,3,15.56,13.33,10.56,13.89,11.67,8.89,100,89,77,1012.19,1008.8,1006.09,15.24,15.24,10.16,37.01,16.09,53.11,0.001,Rain,1.0,0.0,0.0,0.0,0.0
Auckland,2016-08-04,2016,8,4,13.89,12.22,10.0,12.78,11.11,10.0,100,92,82,1007.11,1004.4,1001.01,15.24,15.24,10.16,16.09,11.27,0.0,0.001,Rain,1.0,0.0,0.0,0.0,0.0
Auckland,2016-08-05,2016,8,5,13.89,11.11,8.89,11.11,8.33,5.0,100,84,67,1001.01,998.64,997.97,15.24,15.24,10.16,41.84,14.48,49.89,0.001,Rain,1.0,0.0,0.0,0.0,0.0
Auckland,2016-08-06,2016,8,6,10.0,8.33,6.67,7.78,6.11,2.78,100,86,71,1002.03,998.98,996.95,15.24,15.24,7.62,37.01,20.92,0.0,0.001,Rain,1.0,0.0,0.0,0.0,0.0
Auckland,2016-08-07,2016,8,7,10.56,8.89,7.78,3.89,3.33,1.11,76,68,62,1010.16,1006.77,1003.05,15.24,15.24,15.24,33.8,27.36,0.0,0.001,Rain,1.0,0.0,0.0,0.0,0.0
Auckland,2016-08-08,2016,8,8,10.56,6.67,2.78,3.89,2.22,-2.22,93,72,43,1015.24,1011.85,1009.14,15.24,15.24,15.24,19.31,9.66,0.0,0.001,Rain,1.0,0.0,0.0,0.0,0.0
Auckland,2016-08-09,2016,8,9,12.78,8.33,3.89,7.22,3.89,1.11,87,75,62,1019.98,1017.95,1015.24,15.24,15.24,15.24,27.36,14.48,0.0,0.001,Rain,1.0,0.0,0.0,0.0,0.0
Auckland,2016-08-10,2016,8,10,11.67,10.0,7.78,7.78,5.56,3.89,82,75,71,1020.99,1019.64,1018.96,15.24,15.24,15.24,35.41,20.92,0.0,0.001,Rain,1.0,0.0,0.0,0.0,0.0
Auckland,2016-08-11,2016,8,11,15.0,12.22,8.89,10.0,7.78,5.0,94,79,67,1022.01,1020.99,1019.98,15.24,15.24,15.24,28.97,19.31,0.0,0.0,No event,0.0,0.0,0.0,0.0,0.0
Auckland,2016-08-12,2016,8,12,15.56,10.56,5.56,11.11,9.44,6.11,100,87,72,1022.01,1019.98,1017.95,15.24,15.24,15.24,24.14,9.66,0.0,0.0,No event,0.0,0.0,0.0,0.0,0.0
Auckland,2016-08-13,2016,8,13,15.0,12.22,8.89,12.22,10.56,7.22,100,87,72,1018.96,1017.27,1015.24,15.24,15.24,10.16,20.92,14.48,0.0,0.001,Rain,1.0,0.0,0.0,0.0,0.0
Auckland,2016-08-14,2016,8,14,15.0,10.0,5.0,8.89,6.67,3.89,100,79,59,1020.99,1018.96,1017.95,15.24,15.24,15.24,20.92,8.05,0.0,0.0,No event,0.0,0.0,0.0,0.0,0.0
Auckland,2016-08-15,2016,8,15,13.89,11.11,7.78,7.22,6.11,3.89,87,69,54,1018.96,1017.95,1017.27,15.24,15.24,15.24,12.87,4.83,0.0,0.0,No event,0.0,0.0,0.0,0.0,0.0
Auckland,2016-08-16,2016,8,16,15.56,10.0,5.0,10.0,7.78,5.0,100,85,59,1025.06,1022.01,1018.96,15.24,15.24,5.08,16.09,8.05,0.0,0.0,Fog,0.0,1.0,0.0,0.0,0.0
Auckland,2016-08-17,2016,8,17,15.0,10.0,5.56,8.89,7.22,5.0,100,85,51,1025.06,1023.7,1022.01,15.24,15.24,2.54,20.92,6.44,0.0,0.0,Fog,0.0,1.0,0.0,0.0,0.0
Auckland,2016-08-18,2016,8,18,15.0,10.0,5.56,10.0,7.22,6.11,100,84,55,1027.09,1024.38,1023.03,15.24,12.7,0.0,19.31,6.44,0.0,0.0,Fog,0.0,1.0,0.0,0.0,0.0
Auckland,2016-08-19,2016,8,19,13.89,10.0,5.56,7.78,5.56,3.89,93,75,51,1029.12,1027.43,1026.07,15.24,15.24,15.24,12.87,6.44,0.0,0.0,No event,0.0,0.0,0.0,0.0,0.0
Auckland,2016-08-20,2016,8,20,15.56,11.67,7.78,8.89,7.22,6.11,100,77,52,1028.1,1026.75,1026.07,15.24,15.24,15.24,16.09,6.44,0.0,0.0,No event,0.0,0.0,0.0,0.0,0.0
Auckland,2016-08-21,2016,8,21,15.56,10.56,5.56,8.89,7.22,5.0,100,81,55,1027.09,1025.4,1024.04,15.24,15.24,15.24,24.14,8.05,0.0,0.0,No event,0.0,0.0,0.0,0.0,0.0
Auckland,2016-08-22,2016,8,22,15.56,11.11,6.67,11.11,8.33,7.22,100,82,55,1024.04,1020.99,1018.96,15.24,15.24,15.24,22.53,9.66,33.8,0.001,Rain,1.0,0.0,0.0,0.0,0.0
Auckland,2016-08-23,2016,8,23,15.56,12.22,8.89,11.11,10.0,8.89,100,86,67,1020.99,1019.3,1018.96,15.24,15.24,15.24,24.14,12.87,0.0,0.0,No event,0.0,0.0,0.0,0.0,0.0
